AFP	APOBEC3A	ART3	CCL7	CXCL10	CXCL9	DNAH7	GRID2	HTR3A	KRT78	LAMP3	MYLK2	PGBD5	POTEKP	RAET1L	SLC28A2	SOX11	SPHK1	TH	TMEM171	TNRC18P1	TREM1	TTC6	UGT2B15	VRTN
MB-5040	2.8073549220576	5.83289001416474	3.32192809488736	3	9.48381577726426	9.49385544924082	5.12928301694497	1.58496250072116	2	2.32192809488736	5.4262647547021	4.32192809488736	5.28540221886225	10.6202198255075	3.4594316186373	4.08746284125034	4.39231742277876	7.8073549220576	6.33985000288462	3.4594316186373	4.75488750216347	5.8073549220576	3.8073549220576	1	2.32192809488736
MB-4801	3.16992500144231	4.58496250072116	3.90689059560852	3.32192809488736	5.28540221886225	5.70043971814109	5.7279204545632	3.32192809488736	3	3.8073549220576	4.24792751344359	4.64385618977472	5	12.1279943209764	3.90689059560852	4.16992500144231	6.18982455888002	7.6724253419715	4	4.70043971814109	4.39231742277876	5.70043971814109	4.95419631038687	1.58496250072116	2.32192809488736
MB-5499	4.90689059560852	4.58496250072116	4.24792751344359	2.8073549220576	8.01680828768655	7.07681559705083	6.74146698640115	4.64385618977472	4.64385618977472	4.52356195605701	4.90689059560852	4.64385618977472	5.52356195605701	10.4387918525783	5.64385618977472	4.64385618977472	4.4594316186373	6.95419631038687	3.90689059560852	5.4262647547021	5.7279204545632	5.4262647547021	6	3.58496250072116	4.24792751344359
MB-5459	6.84549005094437	5.78135971352466	4.39231742277876	4.08746284125034	4.08746284125034	5.32192809488736	5.75488750216347	5.20945336562895	3.90689059560852	4.16992500144231	3.70043971814109	5.24792751344359	5.24792751344359	11.0491678723722	5.24792751344359	4.8073549220576	5.58496250072116	8.08746284125034	5.08746284125034	5.20945336562895	5.16992500144231	6.4093909361377	5	3.70043971814109	5.04439411935845
MB-5243	3.70043971814109	5.08746284125034	4.70043971814109	3.70043971814109	8.47167521439204	8.63299519714296	5.6724253419715	4.24792751344359	4.08746284125034	3.70043971814109	5.04439411935845	5	5.32192809488736	10.3320365483617	4.32192809488736	4.85798099512757	4.85798099512757	8.45121111183233	3.58496250072116	4.64385618977472	4.4594316186373	5.12928301694497	5.28540221886225	2.32192809488736	2.32192809488736
MB-4120	5	5.32192809488736	4.8073549220576	4.39231742277876	7.86418614465428	7.3037807481771	6.68650052718322	5.90689059560852	5.08746284125034	4.95419631038687	4.75488750216347	5.28540221886225	6	9.03066713624694	5.39231742277876	5.04439411935845	6.14974711950468	7.58496250072116	4.08746284125034	5.04439411935845	5.83289001416474	5.28540221886225	6.95419631038687	4.52356195605701	4.8073549220576
MB-4966	2.8073549220576	4.39231742277876	3.4594316186373	2.32192809488736	10.1548181090521	9.16992500144231	5.28540221886225	2.32192809488736	2.32192809488736	2.8073549220576	5.75488750216347	3.8073549220576	5.16992500144231	9.91737207947684	3.70043971814109	3.4594316186373	6.02236781302845	8.37068740680722	2.32192809488736	3.58496250072116	4.52356195605701	5.39231742277876	4.16992500144231	1.58496250072116	1
MB-5457	2.32192809488736	4.58496250072116	3.8073549220576	2	8.90388184573618	9.75988818322183	5.35755200461808	3.32192809488736	2.58496250072116	3.58496250072116	7.20945336562895	3.70043971814109	5	10.1910592145317	4	3.90689059560852	5.12928301694497	8.03342300153745	3	4	4.4594316186373	5	4.08746284125034	1	1.58496250072116
MB-4011	4.24792751344359	5.75488750216347	5.08746284125034	5.55458885167764	6.28540221886225	8.24792751344359	5.55458885167764	5.20945336562895	4.64385618977472	5.4594316186373	5.6724253419715	5.75488750216347	5.70043971814109	7.93663793900257	5.75488750216347	4.85798099512757	6.4594316186373	8.06608919045777	5.88264304936184	5.20945336562895	6.10852445677817	6.18982455888002	6.06608919045777	4.39231742277876	5.90689059560852
MB-5478	2.8073549220576	2.8073549220576	3	1	11.9563761572497	11.8830250684402	5.28540221886225	1	1	1	8.4797802640291	1.58496250072116	3.4594316186373	2	1.58496250072116	2.32192809488736	3.70043971814109	6.4262647547021	1	1.58496250072116	1.58496250072116	3	4.52356195605701	1	1
MB-4822	2.32192809488736	4.16992500144231	3.4594316186373	2	9.91587937883577	8.84549005094438	5.4594316186373	3	2.58496250072116	2.32192809488736	7.19967234483636	3.16992500144231	5.16992500144231	10.429406741514	2.8073549220576	3.8073549220576	4.8073549220576	8.62935662007961	2.58496250072116	4.39231742277876	3.70043971814109	4.75488750216347	4.32192809488736	1	2.32192809488736
MB-4017	6.8703647195834	5.28540221886225	3.90689059560852	4.58496250072116	6.37503943134692	7.27612440527424	5.97727992349992	4.85798099512757	4.08746284125034	5.32192809488736	5.08746284125034	5.24792751344359	7.15987133677839	9.91438513215544	4.70043971814109	6.61470984411521	4.70043971814109	5.90689059560852	6.4262647547021	5	5.35755200461808	5.39231742277876	8.22881869049588	6.89481776330794	4.32192809488736
MB-5018	4.08746284125034	4.70043971814109	4.58496250072116	3.70043971814109	8.07681559705083	8.33539035469392	5.52356195605701	4.58496250072116	4.75488750216347	4.75488750216347	6.28540221886225	5.20945336562895	5.64385618977472	9.60733031374961	4.75488750216347	4.64385618977472	4.58496250072116	6.7279204545632	3.70043971814109	4.8073549220576	5.70043971814109	5.08746284125034	5.58496250072116	3.8073549220576	4.58496250072116
MB-4791	8.63299519714296	6.3037807481771	2.58496250072116	1	11.2836671674915	12.3250243101914	4.24792751344359	1	1	1	7.76818432477693	1	3.90689059560852	4	1.58496250072116	2.32192809488736	3.90689059560852	6.79441586635011	3.4594316186373	2	1	2.58496250072116	2.32192809488736	1	1
MB-5118	2.58496250072116	4.4594316186373	3.32192809488736	2	6.76818432477693	7.31288295528436	5.39231742277876	3.4594316186373	3	2.58496250072116	4.52356195605701	4.16992500144231	5.04439411935845	12.2790301364496	3.8073549220576	4.58496250072116	4.39231742277876	7.14974711950468	3	4.24792751344359	4.52356195605701	5	5.24792751344359	2	2
MB-4806	4.4594316186373	4.70043971814109	4.64385618977472	3.70043971814109	4.4594316186373	5.85798099512757	6.04439411935845	4.08746284125034	3.8073549220576	4.08746284125034	5	4.64385618977472	5.83289001416474	11.402479172215	4.08746284125034	4.64385618977472	5.52356195605701	8.17990909001493	4.58496250072116	4.85798099512757	5.55458885167764	5.20945336562895	6.4262647547021	2.32192809488736	3.58496250072116
MB-4970	3.4594316186373	5.64385618977472	4.90689059560852	3	7.21916852046216	5.78135971352466	5.93073733756289	4.85798099512757	4.75488750216347	4.75488750216347	4.4594316186373	4.95419631038687	5.16992500144231	10.8185821774809	5.24792751344359	5.16992500144231	5.95419631038687	6.33985000288462	3.90689059560852	5.7279204545632	6.16992500144231	6.39231742277876	5.55458885167764	8.09275714091985	3.8073549220576
MB-2964	3.16992500144231	7.11894107272351	3.8073549220576	2.32192809488736	8.09275714091985	8.56985560833095	4.8073549220576	2.8073549220576	2.58496250072116	3.16992500144231	5.28540221886225	3.90689059560852	4.70043971814109	11.3880172853451	4	3.8073549220576	7.77478705960117	7.40087943628218	8.48381577726426	3.4594316186373	5.20945336562895	4.95419631038687	5.08746284125034	1	2.32192809488736
MB-2954	4	6.37503943134692	4.52356195605701	5.32192809488736	5.4262647547021	5	6.35755200461808	5.28540221886225	4.75488750216347	5.8073549220576	5.08746284125034	5.83289001416474	5.7279204545632	8.90689059560852	5.8073549220576	5.52356195605701	6.33985000288462	7.83289001416474	4.70043971814109	5.4262647547021	5.83289001416474	6.78135971352466	8.18487534290828	5.32192809488736	6.6724253419715
MB-2916	2.58496250072116	5	4.08746284125034	2.8073549220576	8.61838550225861	9.319672120947	5.32192809488736	3	3.58496250072116	3.32192809488736	5.58496250072116	4.16992500144231	4.95419631038687	10.9240701855853	4.70043971814109	3.8073549220576	5.08746284125034	8.0389189892923	3.8073549220576	3.70043971814109	4.4594316186373	4.85798099512757	4.16992500144231	3.16992500144231	3.32192809488736
MB-2725	5.4262647547021	4.4594316186373	4.8073549220576	3.90689059560852	5.95419631038687	6.55458885167764	6.02236781302845	4.85798099512757	5.08746284125034	4.52356195605701	5.52356195605701	4.64385618977472	5.6724253419715	10.9541963103869	5.4262647547021	4.95419631038687	4.24792751344359	6.95419631038687	4.52356195605701	5	5.88264304936184	5.12928301694497	5.20945336562895	4.58496250072116	4.90689059560852
MB-2711	4	5.16992500144231	4	3.58496250072116	7.76155123244448	8.65105169117893	5.64385618977472	4.70043971814109	4.08746284125034	4.90689059560852	5.52356195605701	4.64385618977472	7.67948009950545	10.0223678130285	4.75488750216347	5.20945336562895	5.20945336562895	8.36632221424582	3.32192809488736	4.4594316186373	5.35755200461808	5.58496250072116	4.52356195605701	5.39231742277876	3.58496250072116
MB-2730	2.32192809488736	5.90689059560852	3.4594316186373	1.58496250072116	9.43254190038826	10.61194694182	5.32192809488736	3.16992500144231	2.8073549220576	1.58496250072116	5.90689059560852	3.32192809488736	5.12928301694497	7.23840473932508	3.8073549220576	8.76155123244448	3.4594316186373	6.70043971814109	6.93073733756289	2.8073549220576	5	4.64385618977472	3.90689059560852	1	1
MB-2669	3.4594316186373	5.12928301694497	4	2.8073549220576	7.20945336562895	6.32192809488736	5.28540221886225	3.4594316186373	4.52356195605701	4.08746284125034	4.4594316186373	4.70043971814109	5.70043971814109	11.0056245491939	4.4594316186373	4.52356195605701	7.24792751344359	8.76155123244448	3.32192809488736	4.4594316186373	4.52356195605701	6.5077946401987	4.90689059560852	2.58496250072116	4.4594316186373
MB-2705	3.58496250072116	5.88264304936184	4.32192809488736	4.8073549220576	6.18982455888002	7.02236781302845	6.35755200461808	6	4.8073549220576	4.85798099512757	4.39231742277876	6	5.90689059560852	9.23122118071119	5.39231742277876	5.24792751344359	5.55458885167764	8.28540221886225	4.08746284125034	5.28540221886225	6.3037807481771	6.64385618977472	6.18982455888002	8.43879185257826	5.12928301694497
MB-2728	2.32192809488736	3.32192809488736	3.70043971814109	3	10.5999128421871	8.54303182025524	4.64385618977472	2.8073549220576	3.16992500144231	2.8073549220576	6.61470984411521	3.8073549220576	4.85798099512757	8.61838550225861	3.90689059560852	4.64385618977472	4.90689059560852	7.83920378809694	3.58496250072116	4	4.08746284125034	5.20945336562895	4.24792751344359	2.32192809488736	2.58496250072116
MB-2708	11.3890935219045	4.58496250072116	3.4594316186373	2	10.9701058906122	9.19475685442225	4.8073549220576	2	2.32192809488736	2	5.20945336562895	2.32192809488736	4.70043971814109	7.4093909361377	2.8073549220576	3	4.95419631038687	7.67948009950545	2.32192809488736	3.32192809488736	4.08746284125034	4.70043971814109	5.08746284125034	1	1
MB-2735	4.85798099512757	5.20945336562895	4.08746284125034	3.58496250072116	9.06877827798541	8.00562454919388	5.93073733756289	3.58496250072116	2.58496250072116	3.4594316186373	4.64385618977472	4.24792751344359	5.24792751344359	10.1699250014423	6.78135971352466	4.70043971814109	6.55458885167764	8.46352437327118	3.4594316186373	4.4594316186373	4.75488750216347	5.12928301694497	4.58496250072116	2	2.58496250072116
MB-3035	10.1085244567782	4.70043971814109	4	3.70043971814109	8.9915218460757	8.96866679319521	5.55458885167764	3.58496250072116	3.8073549220576	4.08746284125034	6.58496250072116	3.90689059560852	5.4594316186373	7.93663793900257	4.4594316186373	4.58496250072116	5.24792751344359	7.43462822763672	3.58496250072116	4.85798099512757	4.64385618977472	4.70043971814109	6.64385618977472	3.32192809488736	3.16992500144231
MB-3064	5.70043971814109	4.90689059560852	4	3.58496250072116	7.12928301694497	8.35755200461808	5.58496250072116	4.08746284125034	3.8073549220576	4.32192809488736	6.14974711950468	4.4594316186373	6	10.0292872269682	4.4594316186373	4.75488750216347	8.09803208296053	8.34429590791582	4.39231742277876	4.64385618977472	4.85798099512757	5.32192809488736	4.8073549220576	3	3.58496250072116
MB-3060	6.06608919045777	7.12928301694497	4.08746284125034	3.58496250072116	9.01402047031493	5.49185309632967	5.20945336562895	4	3.16992500144231	3.16992500144231	4.75488750216347	4.8073549220576	5.70043971814109	10.7657004876511	3.70043971814109	4.52356195605701	5.61470984411521	7.4594316186373	7.83289001416474	4.08746284125034	5.7279204545632	5.49185309632967	4.75488750216347	1.58496250072116	3.32192809488736
MB-3049	6.96578428466209	5.04439411935845	4.85798099512757	4.24792751344359	7.35755200461808	5.61470984411521	5.49185309632967	3.58496250072116	4.39231742277876	4.8073549220576	5.12928301694497	4.95419631038687	5.32192809488736	9.89178370321831	4.90689059560852	4.95419631038687	5.28540221886225	7.18982455888002	8.59618975614441	5.35755200461808	5.97727992349992	5.20945336562895	7.22881869049588	4.52356195605701	4.16992500144231
MB-3037	3.16992500144231	4.95419631038687	4.16992500144231	4.52356195605701	5.64385618977472	6.02236781302845	5.90689059560852	4.52356195605701	4	4.70043971814109	5.12928301694497	5.35755200461808	5.88264304936184	10.9549232920303	5.52356195605701	4.95419631038687	4.8073549220576	7.76155123244448	4.39231742277876	4.85798099512757	5.16992500144231	6	5.49185309632967	5.12928301694497	4.4594316186373
MB-3083	4.08746284125034	5.16992500144231	4.52356195605701	3.58496250072116	9.25502856981873	9.01402047031493	5.90689059560852	3.70043971814109	3.58496250072116	3.8073549220576	7.05528243550119	4.75488750216347	5.4594316186373	8.19967234483636	4.64385618977472	4.85798099512757	4.8073549220576	5.97727992349992	4.24792751344359	3.8073549220576	4.90689059560852	5.39231742277876	7.51569983828404	2.32192809488736	3.70043971814109
MB-3351	2.8073549220576	4	3.32192809488736	2	7.49984588708321	6.78135971352466	4.95419631038687	1.58496250072116	3	2.8073549220576	4.95419631038687	4.52356195605701	4.85798099512757	12.5092801680879	3.32192809488736	4	5	8.24317398347295	3.16992500144231	3.70043971814109	4	4.75488750216347	3.70043971814109	1	2.32192809488736
MB-3367	1	6.08746284125034	6.97727992349992	1.58496250072116	11.3690520070014	11.0901124196643	3	1	1	1	8.14974711950468	1.58496250072116	6.61470984411521	10.7870863245516	1	1.58496250072116	8.35314682549808	8.02790599656988	1	2	1.58496250072116	4.8073549220576	1.58496250072116	1	1
MB-3361	1.58496250072116	5.7279204545632	3.4594316186373	1	6.71424551766612	7.22881869049588	4.75488750216347	2	2	2	4.39231742277876	3.4594316186373	5.04439411935845	12.7287708495427	4.08746284125034	3.8073549220576	7.91288933622996	7.52356195605701	2.58496250072116	3.58496250072116	3.32192809488736	5.4594316186373	3.8073549220576	1	1.58496250072116
MB-3412	2.58496250072116	3.8073549220576	3.58496250072116	2.32192809488736	8.04984854945056	8.02790599656988	4.8073549220576	2.58496250072116	2.8073549220576	3.58496250072116	4.39231742277876	3.90689059560852	4.58496250072116	11.8447057644119	3.8073549220576	3.4594316186373	5.49185309632967	8.7176764230664	2.58496250072116	3.4594316186373	4.08746284125034	5.08746284125034	4.64385618977472	1	2.32192809488736
MB-3371	2	3.32192809488736	7.25738784269265	1.58496250072116	6.91886323727459	7.09803208296053	4.90689059560852	1.58496250072116	3	2.32192809488736	5.16992500144231	3.16992500144231	5	12.6391145631794	3.58496250072116	3.90689059560852	4.32192809488736	6.3037807481771	3.4594316186373	3.70043971814109	3.90689059560852	5	3.8073549220576	1	1
MB-3429	6.90689059560852	3.4594316186373	3.90689059560852	3.4594316186373	4.52356195605701	6.37503943134692	5.28540221886225	3.90689059560852	3.4594316186373	3.16992500144231	5.08746284125034	4.4594316186373	5.16992500144231	12.0279059965699	3.58496250072116	4.32192809488736	4.58496250072116	7.44294349584873	4	4.32192809488736	4.39231742277876	5.08746284125034	4.52356195605701	3.16992500144231	2.32192809488736
MB-3360	1	4.24792751344359	2.8073549220576	1	5.6724253419715	6.8703647195834	4.4594316186373	1	1	1.58496250072116	3.32192809488736	2.32192809488736	4.32192809488736	13.5597355686105	1.58496250072116	3	4.85798099512757	8.42206476617281	2	2.58496250072116	2.32192809488736	4.39231742277876	4	1	1
MB-3403	2	5.04439411935845	3.70043971814109	2	6.90689059560852	5.70043971814109	4.90689059560852	1.58496250072116	1.58496250072116	2.32192809488736	3.16992500144231	3.32192809488736	5.12928301694497	12.9715435539508	3	3.32192809488736	5.97727992349992	8.42206476617281	2.58496250072116	2.58496250072116	3.32192809488736	5.55458885167764	3.4594316186373	2.32192809488736	1
MB-3350	6.70043971814109	5.85798099512757	4.08746284125034	4.58496250072116	5.4262647547021	4.58496250072116	6.2667865406949	5.16992500144231	4.32192809488736	4.85798099512757	4.70043971814109	5.39231742277876	5.20945336562895	10.9901039638575	5.12928301694497	5.12928301694497	4.75488750216347	6.06608919045777	4.08746284125034	5.04439411935845	6.02236781302845	5.58496250072116	6.10852445677817	3.32192809488736	4.4594316186373
MB-3355	1	2.58496250072116	2.58496250072116	1	11.4817994316658	10.5727002264873	3.16992500144231	1	1	1	8.75488750216347	1.58496250072116	5.16992500144231	10.6438561897747	1	2	11.2854022188622	7.4262647547021	2	1	1.58496250072116	2.32192809488736	2	1	1
MB-3329	2	4.75488750216347	6.49185309632967	1.58496250072116	9.76652890859886	7.14974711950468	4.16992500144231	1	2.32192809488736	1.58496250072116	7.33985000288462	2.58496250072116	4.85798099512757	11.3766680618577	4.8073549220576	3	10.410451351504	6.90689059560852	2.58496250072116	3	2.8073549220576	4.75488750216347	4	1	1
